raw_code,code,market,name,price,pct_change,turnover_rate,volume_ratio,pe_ttm,pb,momentum_5d,momentum_10d,momentum_20d,momentum_60d,momentum_ytd,amount_cny,market_cap_cny,float_cap_cny,score,factor_momentum,factor_value,factor_liquidity,factor_activity,factor_daily_strength,factor_size,reasons
sh603650,603650,sh,彤程新材,61.99,-0.23,1.85,0.56,63.58,9.09,-8.84,-4.08,4.93,18.48,42.04,701010000.0,38190000000.0,38098000000.0,60.1,77.9,9.7,78.7,62.0,61.0,75.6,中期趋势靠前、成交活跃、市值稳定性较高
sh688621,688621,sh,阳光诺和,66.0,2.5,2.97,0.69,37.92,5.99,0.92,-0.38,14.23,27.44,6.51,213160000.0,7392000000.0,7392000000.0,60.1,91.3,24.1,36.5,73.7,100.0,13.8,中期趋势靠前、量比与换手适中
sh600426,600426,sh,华鲁恒升,20.4,2.2,1.38,0.89,13.68,1.61,-2.67,-4.63,-5.51,-9.92,-14.95,761660000.0,56099000000.0,56091000000.0,60.0,14.2,78.8,80.8,65.7,95.7,84.3,估值相对占优、成交活跃、市值稳定性较高
sz301607,301607,sz,富特科技,42.3,0.95,5.76,0.86,36.37,5.48,-1.81,2.94,22.29,7.47,48.22,369570000.0,9904000000.0,6420999999.999999,60.0,83.7,26.2,57.6,71.8,77.9,24.7,中期趋势靠前、量比与换手适中
sh601000,601000,sh,唐山港,4.59,0.88,0.65,1.02,12.82,1.28,0.0,0.0,-3.77,6.25,26.1,177200000.0,27200000000.0,27200000000.0,60.0,50.6,85.0,26.7,62.9,76.9,66.5,估值相对占优
sh603939,603939,sh,益丰药房,23.71,-0.38,0.54,0.82,16.63,2.52,-1.08,-1.33,4.45,17.84,11.21,156720000.0,28745999999.999996,28745999999.999996,60.0,76.6,62.0,21.9,57.5,58.9,68.1,中期趋势靠前
sz300398,300398,sz,飞凯材料,35.07,0.57,3.57,0.74,45.36,3.82,-0.45,-5.32,9.42,-1.09,57.02,707630000.0,19991000000.0,19892000000.0,59.7,59.5,27.1,79.0,79.5,72.4,53.8,成交活跃、量比与换手适中
sz002203,002203,sz,海亮股份,19.33,1.2,0.86,1.02,42.83,2.64,5.23,-0.26,8.84,-0.7,54.18,370620000.0,44300000000.0,42761000000.0,59.7,60.0,36.5,57.7,64.5,81.4,79.6,市值稳定性较高
sh603369,603369,sh,今世缘,28.1,1.01,0.75,0.68,14.26,2.04,-2.84,-8.53,1.74,0.39,-16.32,261750000.0,35035000000.0,35035000000.0,59.7,50.5,71.5,44.6,56.0,78.7,73.0,估值相对占优、市值稳定性较高
sh600059,600059,sh,古越龙山,8.45,3.81,2.94,1.82,34.19,1.32,5.23,5.23,6.02,3.81,-7.85,225800000.0,7703000000.0,7703000000.0,59.7,65.7,58.8,39.2,84.5,81.3,14.8,量比与换手适中
sz000878,000878,sz,云南铜业,17.06,5.5,4.82,2.46,30.62,2.32,7.03,2.28,9.85,-10.21,-15.88,1643400000.0,41374000000.0,34182000000.0,59.6,39.5,48.0,92.0,72.0,57.1,78.6,成交活跃、量比与换手适中、市值稳定性较高
sh600864,600864,sh,哈投股份,5.77,5.87,5.79,4.26,32.29,0.91,8.87,4.91,6.26,4.55,-12.3,693620000.0,12005000000.0,12005000000.0,59.6,67.3,65.4,78.2,40.9,51.9,32.7,成交活跃
sz300628,300628,sz,亿联网络,40.28,-1.56,1.67,0.62,17.69,5.54,1.16,3.39,5.25,1.97,17.26,493400000.0,51031000000.0,29238000000.0,59.6,60.7,45.2,70.7,61.9,42.0,82.4,成交活跃、市值稳定性较高
sz002236,002236,sz,大华股份,16.23,0.31,0.97,0.72,14.09,1.36,0.56,-2.35,-1.16,-3.96,-12.61,376410000.0,53060000000.0,38808000000.0,59.6,34.8,81.8,59.1,58.6,68.7,83.2,估值相对占优、市值稳定性较高
sh688758,688758,sh,赛分科技,27.16,3.07,3.43,0.8,81.78,8.33,0.89,-3.03,11.91,49.15,53.79,273170000.0,11311000000.0,8098999999.999999,59.6,91.0,5.6,46.6,79.8,91.9,30.3,中期趋势靠前、量比与换手适中
sh600298,600298,sh,安琪酵母,41.19,-0.44,0.68,0.62,21.98,2.87,-2.69,-4.3,2.85,13.44,-4.63,240350000.0,35745000000.0,35306000000.0,59.6,71.5,52.3,42.4,54.1,58.0,73.7,中期趋势靠前、市值稳定性较高
sz300592,300592,sz,华凯易佰,14.86,0.34,2.92,0.97,24.91,2.59,-2.37,-10.21,14.31,26.53,40.0,147660000.0,5814000000.0,5110000000.0,59.6,91.1,51.0,17.9,79.6,69.1,4.8,中期趋势靠前、量比与换手适中
sz002384,002384,sz,东山精密,194.36,1.84,4.63,1.04,99.3,14.61,-1.39,-2.91,8.11,-7.86,129.6,12370430000.0,355991000000.0,269444999999.99997,59.5,42.8,0.3,100.0,84.7,90.6,98.7,成交活跃、量比与换手适中、市值稳定性较高
sh603929,603929,sh,亚翔集成,161.98,0.66,1.78,0.66,28.29,14.47,-3.28,-2.64,0.46,8.24,72.59,615620000.0,34560000000.0,34560000000.0,59.5,61.5,27.2,76.1,63.7,73.7,72.8,成交活跃、市值稳定性较高
sz002734,002734,sz,利民股份,15.6,4.63,6.24,1.91,15.31,1.84,6.34,-1.2,17.21,-6.53,0.68,419250000.0,7423000000.0,6798999999.999999,59.5,53.6,72.4,64.1,73.2,69.6,14.1,估值相对占优、量比与换手适中
sz000612,000612,sz,焦作万方,11.15,1.92,2.92,1.19,9.36,1.82,1.92,-4.54,1.27,-8.76,4.25,389330000.0,13293000000.0,13293000000.0,59.5,28.7,81.5,61.0,84.5,91.7,36.4,估值相对占优、量比与换手适中
sh601375,601375,sh,中原证券,4.15,2.72,2.08,2.69,31.34,1.31,4.27,0.78,0.53,3.29,-2.99,295800000.0,19268000000.0,14307000000.0,59.5,53.9,61.0,49.6,58.1,96.9,52.8,估值因子相对较强
sh603298,603298,sh,杭叉集团,26.88,2.6,0.81,2.74,15.37,2.89,3.74,2.87,-3.93,8.04,2.71,280640000.0,35208000000.0,35208000000.0,59.5,52.6,61.3,47.7,47.0,98.6,73.4,市值稳定性较高
sh603236,603236,sh,移远通信,54.74,-3.37,2.33,0.69,22.92,3.01,-7.41,1.31,8.48,4.29,-19.36,524740000.0,22190000000.0,22190000000.0,59.4,69.9,49.6,71.7,68.7,16.1,58.5,成交活跃
sh600916,600916,sh,中国黄金,7.97,-0.13,3.62,0.76,43.95,1.9,4.32,1.01,5.28,1.63,-0.4,486010000.0,13390000000.0,13390000000.0,59.4,60.5,43.8,70.1,80.4,62.4,36.6,成交活跃、量比与换手适中
sz301376,301376,sz,致欧科技,21.48,2.19,2.48,2.15,22.09,2.45,5.81,5.66,10.15,20.95,20.19,101370000.0,8645000000.0,4159000000.0000005,59.4,85.8,55.5,0.4,73.4,95.6,19.4,中期趋势靠前、量比与换手适中
sh600160,600160,sh,巨化股份,38.15,0.61,0.95,0.89,23.5,4.67,-1.68,-7.4,-2.45,0.79,0.77,976760000.0,102995000000.0,102995000000.0,59.3,42.8,40.1,84.6,62.3,73.0,91.5,成交活跃、市值稳定性较高
sz002653,002653,sz,海思科,65.06,1.15,1.08,1.04,78.19,12.27,-3.21,-5.91,1.78,29.37,27.44,384470000.0,74226000000.0,34936000000.0,59.3,74.7,4.5,60.5,66.7,80.7,88.1,中期趋势靠前、市值稳定性较高
sh601969,601969,sh,海南矿业,9.63,2.12,1.21,1.41,28.74,2.69,4.33,2.56,8.69,-0.62,-18.39,228460000.0,19111000000.0,18995000000.0,59.3,60.1,46.4,39.6,76.1,94.6,52.2,量比与换手适中
sh600057,600057,sh,厦门象屿,6.45,4.71,1.63,2.22,13.8,1.2,2.06,2.22,-1.83,4.71,-23.21,215730000.0,18312000000.0,13497000000.0,59.3,50.9,84.1,37.2,65.2,68.4,50.2,估值相对占优
sz000650,000650,sz,仁和药业,5.52,0.55,2.75,1.25,19.58,1.23,1.66,1.28,0.91,5.54,0.36,204520000.0,7728000000.0,7348999999.999999,59.3,59.0,74.9,34.4,84.6,72.1,15.1,估值相对占优、量比与换手适中
sz001280,001280,sz,中国铀业,69.27,0.58,4.69,0.84,83.32,8.69,2.09,6.65,14.31,-2.33,14.19,569030000.0,143263000000.0,12034000000.0,59.2,61.8,5.1,73.7,79.7,72.6,94.1,成交活跃、量比与换手适中、市值稳定性较高
sz003010,003010,sz,若羽臣,29.88,-0.4,6.75,1.13,38.84,13.29,12.71,2.08,15.68,17.25,-13.83,461640000.0,9294000000.0,6756999999.999999,59.2,89.0,18.9,67.5,70.1,58.6,21.9,中期趋势靠前、量比与换手适中
sh688578,688578,sh,艾力斯,112.09,-1.68,1.13,0.58,18.83,5.96,-3.77,-4.45,-5.25,29.02,8.25,574230000.0,50440000000.0,50440000000.0,59.1,62.1,43.0,74.2,56.8,40.3,82.0,成交活跃、市值稳定性较高
sz000065,000065,sz,北方国际,10.01,0.3,4.77,1.31,15.7,1.04,14.27,8.92,7.87,-14.54,-18.77,516710000.0,11626000000.0,10661000000.0,59.1,28.1,82.3,71.6,89.7,68.6,31.6,估值相对占优、成交活跃、量比与换手适中
sz000999,000999,sz,华润三九,24.45,1.41,0.67,0.94,12.42,1.78,-0.65,-2.08,-4.0,-0.53,-12.27,271550000.0,40690000000.0,40650000000.0,59.1,37.1,78.3,45.9,61.2,84.4,78.0,估值相对占优、市值稳定性较高
sz000672,000672,sz,上峰材料,14.15,2.39,1.94,1.08,7.82,1.38,3.44,-0.14,7.2,-12.17,13.04,265530000.0,13716999999.999998,13716999999.999998,59.1,32.3,89.0,45.3,74.4,98.4,38.0,估值相对占优、量比与换手适中
sz002033,002033,sz,丽江股份,9.12,-0.33,4.66,1.44,19.91,2.0,3.75,4.35,6.29,4.47,3.64,234990000.0,5011000000.0,5011000000.0,59.1,67.4,63.7,40.9,93.5,59.6,0.1,量比与换手适中
sz002842,002842,sz,翔鹭钨业,37.09,-0.86,10.53,0.84,31.44,8.58,-2.09,-11.16,22.45,14.93,158.97,1062970000.0,12135000000.0,9957000000.0,59.0,90.5,26.4,86.3,33.8,52.0,33.3,中期趋势靠前、成交活跃
sz000830,000830,sz,鲁西化工,12.2,2.61,2.02,1.4,24.93,1.22,2.69,-2.17,-4.98,-6.3,-25.47,465520000.0,23233000000.0,23231000000.0,59.0,23.3,67.8,68.1,82.2,98.4,60.9,量比与换手适中
sh601061,601061,sh,中信金属,12.02,5.07,0.69,1.41,15.05,2.38,4.07,-0.17,2.82,-7.1,-15.23,401520000.0,58898000000.0,58898000000.0,59.0,35.5,66.8,62.5,72.0,63.3,85.3,量比与换手适中、市值稳定性较高
sh605198,605198,sh,安德利,65.8,2.7,1.36,0.7,87.09,8.13,5.75,-1.22,17.19,18.18,76.31,240540000.0,21990000000.0,17801000000.0,59.0,90.2,4.5,42.5,61.3,97.1,57.6,中期趋势靠前
sz003816,003816,sz,中国广核,4.14,4.55,0.56,2.29,21.07,1.69,5.61,5.34,1.47,-9.49,12.68,902170000.0,209065000000.0,162848000000.0,58.9,27.2,66.3,83.3,55.2,70.7,96.8,成交活跃、市值稳定性较高
sz002340,002340,sz,格林美,6.66,2.3,2.39,1.88,21.35,1.59,3.42,-1.33,-0.45,-13.34,-19.42,806750000.0,33982000000.0,33806000000.0,58.9,15.0,67.1,81.6,78.8,97.1,72.2,成交活跃、量比与换手适中、市值稳定性较高
sz000751,000751,sz,锌业股份,5.25,2.34,5.68,1.27,74.81,2.31,7.58,0.96,17.71,-2.6,28.68,482100000.0,8481999999.999999,8481999999.999999,58.9,63.1,28.4,69.4,81.6,97.7,18.8,量比与换手适中
sh603269,603269,sh,海鸥股份,18.33,-0.54,4.29,0.87,66.46,8.11,2.63,4.38,57.75,21.94,98.63,341090000.0,7918000000.000001,7918000000.000001,58.9,96.2,9.8,54.9,83.5,56.6,16.4,中期趋势靠前、量比与换手适中
sh601952,601952,sh,苏垦农发,8.94,0.0,1.93,0.72,25.74,1.71,1.71,8.63,10.37,3.11,-0.33,237860000.0,12319000000.0,12319000000.0,58.9,69.6,60.0,41.5,66.2,64.3,33.8,趋势因子相对较强
sh688503,688503,sh,聚和材料,84.18,-2.2,4.49,0.51,32.88,3.91,-10.72,12.24,31.53,-3.56,38.94,921800000.0,20374000000.0,20374000000.0,58.8,64.6,35.1,83.6,73.9,32.9,54.4,成交活跃、量比与换手适中
sh600483,600483,sh,福能股份,10.88,2.06,0.55,0.96,10.26,1.1,5.63,3.92,-1.81,-1.33,19.34,166040000.0,30248000000.0,30248000000.0,58.8,38.9,90.6,24.3,60.7,93.7,69.0,估值相对占优
sh600584,600584,sh,长电科技,73.62,-0.58,3.75,0.58,67.94,4.55,-5.3,-5.83,2.71,-2.17,100.71,4957130000.0,131736999999.99998,131736999999.99998,58.7,47.1,15.5,99.1,77.3,56.0,93.5,成交活跃、量比与换手适中、市值稳定性较高
sh603156,603156,sh,养元饮品,41.59,-3.19,1.88,1.01,38.26,5.97,-23.79,-17.5,11.35,1.22,49.87,979530000.0,52415000000.0,52415000000.0,58.7,67.2,24.0,84.7,72.3,18.7,82.9,成交活跃、量比与换手适中、市值稳定性较高
sz002594,002594,sz,比亚迪,92.09,0.8,0.81,1.08,30.48,3.67,3.87,1.86,-2.54,-4.47,-5.41,2607490000.0,839603000000.0001,321082000000.0,58.6,30.6,38.2,96.3,65.5,75.7,99.4,成交活跃、市值稳定性较高
sh688508,688508,sh,芯朋微,88.48,3.56,5.32,0.88,46.24,4.05,7.73,6.22,41.07,-4.19,46.37,607240000.0,11717000000.0,11717000000.0,58.6,63.3,25.8,75.9,75.7,84.9,31.9,成交活跃、量比与换手适中
sh603355,603355,sh,莱克电气,29.61,2.63,0.65,1.28,28.14,2.89,12.07,9.38,8.46,12.97,-6.68,110670000.0,16978000000.0,16978000000.0,58.6,80.0,45.6,4.4,68.7,98.1,47.5,中期趋势靠前
sh600188,600188,sh,兖矿能源,21.6,-0.51,0.55,0.7,21.3,2.96,-0.92,-2.22,8.0,-8.24,68.36,701770000.0,216796000000.0,128765000000.00002,58.5,41.8,52.4,78.8,54.9,57.0,97.1,成交活跃、市值稳定性较高
sz002073,002073,sz,软控股份,6.0,0.84,2.26,0.69,15.64,0.95,9.09,5.45,6.19,5.63,-26.2,137630000.0,6147000000.0,6084000000.0,58.5,69.3,83.6,15.3,68.1,76.3,8.0,估值相对占优
sz300725,300725,sz,药石科技,47.74,-2.81,10.8,0.72,52.98,2.46,-3.38,-3.4,25.6,40.7,25.04,1052560000.0,11162000000.0,9678000000.0,58.4,96.9,33.7,85.9,29.0,24.1,29.7,中期趋势靠前、成交活跃
sz002478,002478,sz,常宝股份,6.81,-1.59,5.67,1.49,16.96,1.03,4.77,7.92,9.31,-2.18,-17.66,280510000.0,6134000000.0,4923000000.0,58.4,57.4,80.4,47.6,86.7,41.6,7.9,估值相对占优、量比与换手适中
sz301035,301035,sz,润丰股份,56.46,3.1,0.8,1.29,20.77,2.68,6.81,7.62,1.55,6.87,9.7,163190000.0,20580000000.0,20537000000.0,58.4,61.9,55.6,23.9,70.1,91.4,55.0,量比与换手适中
sh601669,601669,sh,中国电建,4.68,0.65,0.55,1.0,8.63,0.55,1.3,-1.47,-2.9,-9.9,-8.15,333820000.0,80618000000.0,61175000000.0,58.3,17.5,96.9,54.2,61.6,73.6,89.3,估值相对占优、市值稳定性较高
sh688428,688428,sh,诺诚健华,28.15,-1.92,4.22,0.89,54.19,6.48,-7.95,-10.21,2.62,24.28,37.18,330960000.0,49800000000.0,7680000000.0,58.3,75.3,15.4,53.8,84.5,36.9,81.6,中期趋势靠前、量比与换手适中、市值稳定性较高
sz002458,002458,sz,益生股份,8.85,0.0,3.05,0.7,27.13,2.86,-2.45,-12.31,5.21,8.02,39.79,261760000.0,12666000000.0,8553000000.0,58.3,70.3,46.8,44.8,74.5,64.3,35.0,中期趋势靠前、量比与换手适中
sz301536,301536,sz,星宸科技,112.56,-1.42,5.04,0.84,45.15,12.23,-2.67,-9.52,-10.55,41.89,88.82,1068930000.0,47468000000.0,21070000000.0,58.2,60.2,15.6,86.5,77.0,44.0,80.7,成交活跃、量比与换手适中、市值稳定性较高
sz300623,300623,sz,捷捷微电,29.82,0.74,3.36,0.68,47.03,4.0,6.88,10.53,22.46,-8.08,10.36,770670000.0,24813000000.0,22892000000.0,58.1,51.7,25.6,81.2,76.5,74.9,63.5,成交活跃、量比与换手适中
sz300821,300821,sz,东岳硅材,15.6,-0.89,3.63,0.48,50.97,3.51,-14.75,-7.86,5.12,4.84,34.02,680430000.0,18720000000.0,18717000000.0,58.0,65.6,26.4,77.9,74.1,51.6,50.8,成交活跃、量比与换手适中
sh600459,600459,sh,贵研铂业,21.13,0.28,2.84,0.63,26.15,1.93,-2.27,-2.67,16.61,-8.93,15.08,459480000.0,17396000000.0,16053000000.0,58.0,47.5,56.6,67.0,71.3,68.3,48.3,量比与换手适中
sz300999,300999,sz,金龙鱼,25.76,1.42,2.45,1.05,37.83,1.43,1.18,-0.69,-1.94,-4.59,-9.65,342340000.0,139660000000.0,13979000000.0,58.0,31.1,54.5,55.0,77.7,84.6,93.8,量比与换手适中、市值稳定性较高
sz000019,000019,sz,深粮控股,6.85,3.01,7.52,0.8,44.09,1.59,1.18,11.02,13.41,6.37,0.29,212680000.0,7895000000.0,2851000000.0,57.8,78.0,47.9,36.4,56.6,92.7,16.0,中期趋势靠前
sz002379,002379,sz,宏桥控股,18.41,2.68,3.4,0.81,9.72,4.14,-0.75,-13.73,-10.28,-12.54,-22.22,708730000.0,239903000000.00003,20921000000.0,57.7,5.8,62.8,79.2,79.8,97.4,97.8,成交活跃、量比与换手适中、市值稳定性较高
sz001337,001337,sz,四川黄金,52.33,-4.85,7.65,1.07,31.86,10.68,10.21,9.78,34.21,3.52,91.26,1712880000.0,21979000000.0,21979000000.0,57.6,79.4,24.7,92.5,61.6,0.0,57.5,中期趋势靠前、成交活跃
sz300566,300566,sz,激智科技,27.82,-2.52,7.5,0.81,36.0,2.9,-0.61,-2.9,19.97,13.63,53.26,474660000.0,7292000000.0,6306000000.0,57.6,89.2,39.0,68.7,57.0,28.3,13.2,中期趋势靠前
sh688018,688018,sh,乐鑫科技,111.65,2.43,1.47,0.96,45.85,5.56,0.74,-2.15,14.77,-3.64,-7.78,384760000.0,26169000000.0,26169000000.0,57.6,59.6,20.4,60.7,68.0,99.0,64.7,流动性因子相对较强
sh603338,603338,sh,浙江鼎力,57.58,-2.07,0.96,1.0,15.16,2.59,4.03,1.09,-4.79,16.09,3.77,280660000.0,29156000000.0,29156000000.0,57.6,58.3,64.7,47.8,64.9,34.7,68.4,估值因子相对较强
sz002602,002602,sz,世纪华通,13.95,-0.78,0.78,0.78,16.37,3.23,0.36,-2.38,2.95,-6.88,-17.94,747720000.0,102821000000.0,94816000000.0,57.5,36.8,56.5,79.9,58.5,53.1,91.4,成交活跃、市值稳定性较高
sh688073,688073,sh,毕得医药,62.56,-3.75,5.15,0.77,33.87,2.84,-11.24,-21.41,30.71,29.23,4.35,294260000.0,5686000000.0,5686000000.0,57.4,96.8,41.3,49.4,74.5,10.7,4.1,中期趋势靠前、量比与换手适中
sz002409,002409,sz,雅克科技,135.23,-1.43,5.73,0.78,61.98,8.04,-5.41,-12.86,-11.14,23.35,83.26,2457990000.0,64360000000.0,43074000000.0,57.3,57.3,10.8,96.0,70.2,43.9,86.0,成交活跃、量比与换手适中、市值稳定性较高
sh688222,688222,sh,成都先导,33.81,-3.21,4.41,0.78,96.67,8.88,-3.81,-10.79,17.64,24.76,44.98,604340000.0,13547000000.0,13547000000.0,57.3,92.6,2.5,75.7,80.6,18.4,37.2,中期趋势靠前、成交活跃、量比与换手适中
sz002797,002797,sz,第一创业,6.48,1.73,1.5,1.99,26.09,1.58,3.02,-1.37,-0.77,-5.51,-4.68,408500000.0,27232000000.0,27232000000.0,57.3,31.8,61.8,63.1,69.3,89.0,66.7,流动性因子相对较强
sh600998,600998,sh,九州通,4.94,0.41,0.56,0.79,12.39,0.92,-0.2,-1.98,-3.52,5.33,0.41,140630000.0,24910000000.0,24910000000.0,57.3,49.7,90.2,16.3,57.0,70.1,63.6,估值相对占优
sh600064,600064,sh,南京高科,7.76,1.04,0.81,0.69,7.88,0.67,1.84,1.57,-0.13,6.45,-7.18,108380000.0,13427000000.000002,13427000000.000002,57.3,57.8,96.7,3.5,56.7,79.1,36.7,估值相对占优
sz300145,300145,sz,南方泵业,4.41,0.92,3.79,1.12,33.27,2.84,9.98,-0.68,6.27,0.46,-5.57,320830000.0,8468000000.000001,8427000000.0,57.2,59.4,41.8,52.9,89.8,77.4,18.7,量比与换手适中
sh605319,605319,sh,无锡振华,26.3,2.26,1.2,1.04,19.63,3.2,11.21,5.62,16.53,6.82,26.5,109020000.0,9208000000.0,9156000000.0,57.2,80.4,52.8,3.7,67.6,96.6,21.4,中期趋势靠前
sh601888,601888,sh,中国中免,53.08,0.89,0.94,0.98,26.95,1.92,0.38,-4.52,-7.49,-6.04,-43.6,969480000.0,110289000000.00002,103636999999.99998,57.1,22.0,56.4,84.5,64.3,77.0,92.3,成交活跃、市值稳定性较高
sh605117,605117,sh,德业股份,96.5,1.57,0.86,0.97,28.14,10.7,1.72,2.56,13.36,-13.14,60.07,1061380000.0,122867000000.0,122867000000.0,57.0,36.3,28.3,86.2,63.4,86.7,92.9,成交活跃、市值稳定性较高
sz002906,002906,sz,华阳集团,26.75,-2.41,3.91,1.73,16.69,1.97,4.25,1.13,7.09,-9.23,-11.07,552420000.0,14041999999.999998,14036000000.000002,57.0,38.3,67.9,72.8,94.1,29.9,39.3,成交活跃、量比与换手适中
sz002244,002244,sz,滨江集团,9.36,4.23,1.21,0.89,16.05,0.95,-0.32,-1.78,-0.95,-6.42,-6.23,308830000.0,29123000000.0,25811000000.0,57.0,29.2,82.9,51.4,64.4,75.3,68.2,估值相对占优
sh600348,600348,sh,华阳股份,8.96,-0.11,0.6,0.76,16.31,1.17,1.24,3.11,3.7,-2.43,11.68,193000000.0,32323000000.0,32323000000.0,57.0,48.3,79.5,31.3,56.6,62.7,70.9,估值相对占优、市值稳定性较高
sz002303,002303,sz,美盈森,4.83,-1.23,2.88,0.65,34.45,1.68,4.55,-8.35,8.78,49.07,22.28,149110000.0,7395999999.999999,5155000000.0,56.9,88.3,53.4,19.0,72.1,46.7,14.0,中期趋势靠前、量比与换手适中
sh600499,600499,sh,科达制造,14.47,1.47,1.77,1.28,15.02,2.09,3.21,0.35,-13.09,-6.95,6.63,493040000.0,27751000000.0,27751000000.0,56.8,17.8,70.0,70.4,77.5,85.3,67.1,估值相对占优、成交活跃、量比与换手适中
sh688617,688617,sh,惠泰医疗,248.0,-2.18,0.86,0.5,37.63,11.37,8.54,14.81,13.5,18.84,2.36,306430000.0,35099000000.0,35099000000.0,56.8,88.4,20.4,51.1,52.8,33.1,73.1,中期趋势靠前、市值稳定性较高
sh600621,600621,sh,华鑫股份,13.23,3.2,1.41,2.51,17.25,1.54,4.5,-1.49,1.31,1.7,-12.38,197090000.0,14036000000.000002,14036000000.000002,56.8,52.7,73.2,32.3,56.9,90.0,39.1,估值相对占优
sz002138,002138,sz,顺络电子,46.89,-1.26,2.79,0.73,38.49,5.76,-1.1,-6.22,8.67,-4.01,34.98,1003090000.0,37808000000.0,35934000000.0,56.7,53.1,24.2,85.0,73.2,46.3,75.1,成交活跃、量比与换手适中、市值稳定性较高
sh601388,601388,sh,怡球资源,3.65,6.73,7.01,4.02,21.96,1.71,11.62,8.63,18.12,2.82,22.28,557310000.0,8034000000.0,8034000000.0,56.6,74.6,64.6,73.0,31.4,39.6,17.0,中期趋势靠前、成交活跃
sz301160,301160,sz,翔楼新材,45.69,-0.02,3.0,0.72,37.4,4.11,9.7,17.15,28.05,21.74,-6.94,153410000.0,7617000000.0,5061000000.0,56.6,94.5,30.7,20.5,74.6,64.0,14.7,中期趋势靠前、量比与换手适中
sh600601,600601,sh,方正科技,11.6,0.43,2.64,0.66,56.77,9.45,-5.69,-10.49,20.96,-8.45,-1.02,1275100000.0,49575000000.0,48375000000.0,56.5,50.4,11.6,88.6,70.4,70.4,81.3,成交活跃、量比与换手适中、市值稳定性较高
sz001339,001339,sz,智微智能,76.92,-0.99,4.62,1.12,54.96,9.28,-2.6,-6.83,12.06,-1.06,95.77,567430000.0,25155000000.0,12453000000.0,56.5,62.0,12.3,73.6,86.6,50.1,63.8,成交活跃、量比与换手适中
sz000973,000973,sz,佛塑科技,14.0,-0.28,3.27,0.53,53.39,3.77,1.6,4.17,13.09,-3.9,-4.68,466300000.0,34415000000.0,14163999999.999998,56.5,57.6,24.2,68.2,72.4,60.3,72.7,量比与换手适中、市值稳定性较高
sz001696,001696,sz,宗申动力,14.95,-0.4,2.81,0.61,28.02,3.21,-1.52,-13.53,2.82,3.82,-30.43,374980000.0,17118000000.0,13326000000.0,56.5,59.7,42.9,58.7,70.6,58.6,47.8,量比与换手适中
sz301003,301003,sz,江苏博云,61.09,5.88,5.33,1.72,58.06,5.13,13.3,16.1,28.18,23.54,37.9,240220000.0,5934000000.0,4590000000.0,56.5,95.0,16.3,42.2,84.6,51.7,6.0,中期趋势靠前、量比与换手适中
sh603367,603367,sh,辰欣药业,14.5,-1.43,2.72,0.81,14.38,1.03,-0.14,-5.84,2.62,5.38,-15.5,179910000.0,6565000000.000001,6565000000.000001,56.4,62.1,85.4,27.9,74.4,43.9,9.9,估值相对占优、量比与换手适中
sh600746,600746,sh,江苏索普,6.86,1.78,1.53,1.54,33.4,1.43,4.41,2.69,6.03,6.19,0.29,121990000.0,8011000000.0,8011000000.0,56.4,69.7,57.9,9.0,79.7,89.7,16.6,量比与换手适中
sz002083,002083,sz,孚日股份,10.21,0.1,3.41,0.62,16.5,2.0,-6.59,-12.74,-14.06,8.59,-12.08,326750000.0,9665000000.0,9662000000.0,56.3,48.3,67.8,53.4,75.6,65.7,23.8,量比与换手适中
sz000758,000758,sz,中色股份,6.25,2.46,2.26,1.6,25.5,2.03,6.11,1.46,6.29,-8.02,-5.09,279700000.0,12436000000.0,12392000000.0,56.3,40.2,55.9,47.2,84.1,99.4,34.3,量比与换手适中
sh601963,601963,sh,重庆银行,11.2,0.36,0.62,0.75,6.79,0.68,2.0,2.85,-0.88,-2.95,7.88,140320000.0,40609000000.0,22781000000.0,56.3,37.6,97.2,15.9,56.6,69.4,77.7,估值相对占优、市值稳定性较高
sz000061,000061,sz,农 产 品,6.1,0.99,2.27,1.09,27.8,1.4,5.35,3.57,3.74,-2.87,-40.37,249430000.0,12108000000.0,10945000000.0,56.2,47.7,63.2,43.1,77.2,78.4,33.1,量比与换手适中
sh600211,600211,sh,西藏药业,39.12,1.5,1.85,0.65,12.89,3.22,2.81,0.46,2.49,0.62,-6.15,233350000.0,12609000000.0,12609000000.0,56.2,52.6,63.2,40.5,64.0,85.7,34.9,估值因子相对较强
sz300093,300093,sz,金刚光伏,25.14,-0.32,3.29,0.53,36.32,7.08,10.31,9.21,18.75,7.62,50.54,227770000.0,13576000000.0,7005000000.0,56.1,82.8,23.9,39.5,72.6,59.7,37.5,中期趋势靠前、量比与换手适中
sh688019,688019,sh,安集科技,233.8,0.09,2.11,0.7,56.81,10.94,-5.97,-6.61,-8.25,11.06,39.79,1116600000.0,53390000000.0,53390000000.0,56.0,52.6,10.9,87.2,67.2,65.6,83.3,成交活跃、市值稳定性较高
sz301207,301207,sz,华兰疫苗,18.0,3.03,2.24,0.85,57.7,2.05,2.92,0.45,3.63,6.46,0.91,244240000.0,10818000000.0,10812000000.0,56.0,65.5,35.6,42.8,71.5,92.4,28.4,量比与换手适中
