raw_code,code,market,name,price,pct_change,turnover_rate,volume_ratio,pe_ttm,pb,momentum_5d,momentum_10d,momentum_20d,momentum_60d,momentum_ytd,amount_cny,market_cap_cny,float_cap_cny
sh688017,688017,sh,绿的谐波,297.52,-1.41,1.68,0.86,398.85,15.45,-5.11,-16.19,4.89,-2.7,55.05,921610000.0,54544000000.00001,54544000000.00001
sh688082,688082,sh,盛美上海,296.27,1.33,0.4,0.78,84.65,9.79,0.1,-5.68,6.93,32.01,68.88,568310000.0,142979000000.0,141443000000.0
sh688048,688048,sh,长光华芯,285.88,-1.28,2.44,1.15,1493.49,16.72,-2.47,-5.17,13.85,-19.17,128.07,1226110000.0,50395000000.0,50395000000.0
sz300620,300620,sz,光库科技,285.52,-1.78,1.99,1.2,260.42,31.52,-1.31,-7.6,34.38,-10.78,94.43,1404120000.0,71146000000.0,70619000000.0
sh688519,688519,sh,南亚新材,284.61,-1.47,1.32,1.36,181.23,23.77,2.19,-4.26,33.45,19.12,253.34,877950000.0,66935000000.0,66935000000.0
sh688835,688835,sh,C高凯,279.0,18.72,35.04,0.0,151.18,12.49,354.69,354.69,354.69,354.69,354.69,1765630000.0,27886000000.0,5240000000.0
sh688235,688235,sh,百济神州,278.14,1.11,2.41,1.28,100.19,11.54,-3.28,-5.28,3.55,25.96,3.55,782480000.0,428971000000.0,32001000000.0
sz300604,300604,sz,长川科技,274.59,4.16,2.06,1.46,112.7,21.83,0.58,-4.36,1.32,32.32,171.31,2728350000.0,177270000000.0,134406000000.0
sh688506,688506,sh,百利天恒,271.5,2.83,0.38,2.16,-86.44,19.86,-6.31,-11.48,-15.74,27.88,-15.97,428950000.0,112095000000.0,112095000000.0
sz301200,301200,sz,大族数控,269.56,0.19,0.29,0.83,86.84,10.94,-8.32,-4.13,16.92,-3.42,128.11,338080000.0,131817000000.0,114627000000.0
sh688785,688785,sh,恒运昌,267.0,-0.73,1.56,0.96,187.53,8.3,-1.75,-5.5,6.0,-19.32,192.19,56070000.0,18076000000.0,3615999999.9999995
sh688120,688120,sh,华海清科,262.36,-0.05,0.74,1.0,114.06,16.36,-3.38,-4.01,-2.36,50.2,145.2,954970000.0,130204000000.0,130204000000.0
sh688167,688167,sh,炬光科技,260.96,-1.37,3.12,0.99,-420.84,14.94,-2.23,6.29,43.46,-14.41,115.84,1051580000.0,33961000000.0,33961000000.0
sz301629,301629,sz,矽电股份,255.65,-0.1,2.62,1.3,422.27,9.07,1.69,-1.52,11.08,-27.78,17.3,127440000.0,10668000000.0,4907000000.0
sz301626,301626,sz,苏州天脉,252.27,-2.47,1.5,0.96,258.81,18.33,-2.2,-0.72,24.89,-20.59,35.56,199790000.0,29183000000.0,13274000000.0
sz300394,300394,sz,天孚通信,252.23,-1.89,2.31,1.19,118.48,44.03,-9.07,5.07,38.52,-22.61,74.53,6324040000.0,275139000000.0,274523999999.99997
sh688617,688617,sh,惠泰医疗,250.24,-1.29,0.48,0.72,37.97,11.47,9.52,15.85,14.53,19.91,3.28,170930000.0,35416000000.0,35416000000.0
sz300476,300476,sz,胜宏科技,249.02,1.64,1.89,1.58,52.3,15.62,1.48,-10.87,23.52,-28.66,-12.8,4071940000.0,244733000000.0,215451000000.00003
sh688146,688146,sh,中船特气,244.08,-1.18,3.57,0.86,250.63,21.51,-11.35,-20.59,-18.96,27.25,507.1,1267330000.0,129219000000.0,35384000000.0
sz301345,301345,sz,涛涛车业,243.99,1.24,1.09,1.2,29.35,7.36,-4.53,-2.78,0.7,17.6,-2.33,92620000.0,26607000000.0,8547000000.0
sh688668,688668,sh,鼎通科技,241.31,-2.74,1.55,1.1,108.8,16.01,-0.52,-5.85,22.36,-16.71,95.23,522070000.0,33607000000.0,33607000000.0
sh688347,688347,sh,华虹宏力,240.64,6.21,3.56,2.29,847.5,9.24,3.28,-11.92,-10.94,6.24,123.08,3438700000.0,418166000000.0,98121000000.0
sz300666,300666,sz,江丰电子,236.77,0.54,3.5,1.23,83.07,8.96,-6.26,-10.33,7.79,13.17,158.44,1826050000.0,65341999999.99999,52430999999.99999
sh688052,688052,sh,纳芯微,236.54,0.58,1.11,1.13,-181.34,5.05,6.41,4.2,19.74,-1.27,49.54,376260000.0,38676000000.0,33922000000.000004
sz300857,300857,sz,协创数据,235.77,-0.95,0.95,0.8,44.46,18.95,-4.8,-5.62,15.01,0.1,96.08,1092430000.0,115377000000.0,114786999999.99998
sh688111,688111,sh,金山办公,235.2,0.19,0.52,0.91,30.26,7.24,-4.83,-9.71,-4.23,-9.89,-23.09,573620000.0,109135999999.99998,109135999999.99998
sh688019,688019,sh,安集科技,230.67,-1.25,1.27,1.1,64.04,11.6,-7.23,-7.86,-9.47,9.57,37.92,669370000.0,52675000000.0,52675000000.0
sh688041,688041,sh,海光信息,230.6,-0.63,0.44,1.04,170.59,21.12,-11.22,-19.84,-18.8,-18.61,2.87,2363990000.0,535992000000.0,535992000000.0
sz300033,300033,sz,同花顺,227.52,5.59,3.47,4.0,46.84,22.32,2.03,-2.77,1.57,0.57,0.46,3399790000.0,171241000000.0,99747000000.0
sh688525,688525,sh,佰维存储,225.98,-0.81,1.76,1.05,12.93,8.39,-2.47,-7.72,6.65,-25.46,97.23,1867080000.0,106565000000.00002,106565000000.00002
sz301183,301183,sz,东田微,225.93,-3.18,4.54,0.9,132.19,17.49,10.01,12.58,45.25,-0.4,45.85,606720000.0,18092000000.0,13262000000.0
sz300751,300751,sz,迈为股份,221.66,4.8,3.74,1.76,106.61,7.69,16.97,24.18,36.94,1.34,7.87,1577000000.0,61821000000.0,42747000000.0
sh688692,688692,sh,达梦数据,217.81,-8.29,2.22,3.24,46.28,6.36,-11.25,-8.57,-2.59,-28.56,-16.31,357520000.0,24665000000.0,16154000000.0
sz300870,300870,sz,欧陆通,215.65,2.69,3.34,1.89,278.06,12.68,5.14,-0.62,14.93,-20.6,36.8,1104370000.0,32918000000.0,32914000000.0
sz300567,300567,sz,精测电子,213.13,3.32,2.14,1.84,684.24,14.47,-0.5,-5.36,7.1,13.97,134.21,1013990000.0,59622000000.0,48391000000.0
sz300489,300489,sz,光智科技,207.12,-4.7,9.31,2.28,-1052.58,37.83,-6.92,-16.48,38.38,51.02,307.72,2624290000.0,28822000000.000004,28717000000.0
sh688409,688409,sh,富创精密,206.93,3.51,1.17,1.28,886.33,14.02,-1.93,-4.68,17.15,47.81,207.02,729290000.0,63364000000.0,63364000000.0
sh688411,688411,sh,海博思创,202.47,2.08,0.58,1.1,34.82,7.81,-0.41,-4.88,6.01,-32.32,-18.51,155660000.0,36942000000.0,26842000000.0
sh688008,688008,sh,澜起科技,197.81,1.74,1.43,1.36,94.4,11.98,-1.09,-8.18,-4.67,-16.4,68.47,3196240000.0,241435000000.0,226446000000.0
sz301630,301630,sz,同宇新材,196.81,20.0,18.6,9.38,61.22,6.34,17.77,12.06,28.96,8.34,64.01,760730000.0,11021000000.0,4129000000.0
sz300570,300570,sz,太辰光,195.3,-3.65,6.42,1.1,146.92,26.59,8.34,30.41,62.75,22.18,70.49,2409930000.0,44358000000.0,37535000000.0
sh688279,688279,sh,峰岹科技,193.99,6.22,1.64,1.47,86.96,4.37,16.4,14.54,23.16,-7.96,-4.3,292730000.0,22331000000.0,18149000000.0
sz300548,300548,sz,长芯博创,193.2,-1.54,2.6,1.06,116.7,27.25,1.46,6.75,33.24,-17.55,36.33,1473290000.0,56955999999.99999,56841000000.0
sz002384,002384,sz,东山精密,192.56,0.9,2.57,1.5,98.38,14.47,-2.3,-3.81,7.11,-8.71,127.48,6773790000.0,352694000000.0,266950000000.0
sh603083,603083,sh,剑桥科技,190.85,10.0,8.94,2.85,149.43,7.5,13.97,19.51,31.99,0.53,42.32,4550230000.0,70281000000.0,52596000000.0
sh603268,603268,sh,松发股份,188.69,-1.31,1.43,1.42,34.23,9.61,5.12,10.37,26.65,44.81,126.3,634190000.0,192222000000.0,44012000000.0
sz300972,300972,sz,万辰集团,186.57,-1.29,0.89,2.08,20.92,17.62,-6.57,-7.73,-11.7,-2.66,-6.82,304760000.0,36817000000.0,33825000000.0
sh688392,688392,sh,骄成超声,186.42,-0.65,1.38,0.71,149.6,11.76,-2.29,12.98,39.1,19.06,66.44,299100000.0,21575000000.0,21575000000.0
sz002850,002850,sz,科达利,180.37,1.8,0.66,0.91,26.65,3.42,-0.82,-5.32,3.52,3.74,16.1,251210000.0,51646000000.0,37817000000.0
sh603893,603893,sh,瑞芯微,176.55,0.85,0.99,0.99,54.62,15.18,-3.05,-16.84,-12.53,1.29,-0.13,739490000.0,74706000000.0,74696000000.0
sh603186,603186,sh,华正新材,176.55,1.09,10.91,1.62,95.71,11.92,0.89,13.54,57.05,45.22,256.88,2963990000.0,27681000000.0,27681000000.0
sh688521,688521,sh,芯原股份,174.23,5.92,2.29,1.66,-111.73,31.32,-5.97,-17.58,-9.26,-25.99,27.2,2037600000.0,91630000000.0,91630000000.0
sz002821,002821,sz,凯莱英,172.85,0.36,3.49,1.62,60.2,3.52,1.32,-1.23,11.51,53.49,88.63,1951250000.0,62341000000.0,54801000000.0
sz301396,301396,sz,宏景科技,171.91,-0.6,3.71,0.91,1054.02,30.6,-10.47,-11.77,15.38,-0.88,264.11,898160000.0,36948000000.0,24326000000.0
sz002028,002028,sz,思源电气,170.86,0.74,0.42,0.73,40.26,8.13,-0.08,3.0,3.14,-16.88,11.03,436800000.0,133709999999.99998,104357000000.0
sz301392,301392,sz,汇成真空,170.28,-0.37,6.0,1.41,411.06,22.79,6.78,-3.82,24.75,3.41,32.06,416130000.0,17028000000.0,6947000000.0
sh688610,688610,sh,埃科光电,169.97,-2.14,2.44,1.17,119.04,7.04,5.28,7.43,26.37,-1.01,174.99,168430000.0,11558000000.0,6956999999.999999
sh688195,688195,sh,腾景科技,168.31,1.4,2.94,1.2,423.23,30.58,3.97,6.88,49.09,-27.4,39.11,882600000.0,30479000000.000004,30479000000.000004
sz002281,002281,sz,光迅科技,168.05,0.44,1.57,0.89,120.33,9.62,-5.53,-9.18,-0.71,-21.88,140.24,2061500000.0,139120000000.0,132092000000.0
sz301486,301486,sz,致尚科技,166.97,-2.7,5.32,1.89,-282.1,8.3,2.12,-1.81,26.27,-31.45,34.6,651500000.0,21504000000.0,12177000000.0
sh688143,688143,sh,长盈通,163.0,-3.44,9.92,1.44,2134.74,15.45,29.1,38.15,84.26,-6.83,224.96,2018090000.0,20991000000.0,19947000000.0
sz300760,300760,sz,迈瑞医疗,162.01,-0.07,0.43,1.25,25.05,5.09,7.55,5.48,4.6,10.22,-14.23,849860000.0,196324000000.0,196139000000.0
sh603929,603929,sh,亚翔集成,161.62,0.44,1.08,1.04,28.23,14.44,-3.49,-2.86,0.24,8.0,72.21,371660000.0,34483000000.0,34483000000.0
sh603259,603259,sh,药明康德,158.46,-1.58,0.92,0.91,21.82,5.67,-3.38,-0.36,25.26,58.86,77.92,3622610000.0,472806000000.00006,391916000000.0
sz300672,300672,sz,国科微,157.76,0.2,1.6,0.88,-149.01,8.88,-2.88,-7.12,19.49,-49.81,46.59,527620000.0,34250000000.0,33183000000.0
sh688002,688002,sh,睿创微纳,157.73,-0.34,0.76,0.82,36.12,9.25,-2.74,-5.92,8.04,27.8,56.93,557850000.0,73431000000.0,73431000000.0
sz001389,001389,sz,广合科技,153.0,1.27,2.15,1.28,48.87,9.49,0.64,-8.22,4.79,-15.2,88.93,496760000.0,72325000000.0,23311000000.0
sh688300,688300,sh,联瑞新材,152.8,4.84,5.38,2.65,121.76,21.29,8.95,-7.39,31.86,-16.51,148.09,1920970000.0,36896000000.0,36896000000.0
sz300835,300835,sz,龙磁科技,152.52,0.17,1.6,1.12,108.52,14.56,0.69,-0.28,15.4,-22.14,133.26,202360000.0,18188000000.0,12747000000.0
sz300475,300475,sz,香农芯创,152.0,-1.11,1.97,1.02,38.47,14.58,-1.55,-7.2,4.47,-13.17,5.37,1344000000.0,71370000000.0,68404999999.99999
sh688205,688205,sh,德科立,151.81,-0.71,2.57,0.92,170.58,9.85,-0.97,3.27,24.62,-34.73,10.42,619940000.0,24174000000.0,24174000000.0
sh688313,688313,sh,仕佳光子,150.22,-0.98,2.2,0.98,144.35,39.55,-0.79,7.38,56.48,-2.58,69.78,1495860000.0,67897000000.0,67897000000.0
sh688507,688507,sh,索辰科技,149.19,-1.22,3.99,1.04,-9137.79,4.9,-5.4,-16.39,7.68,-12.75,48.97,292560000.0,13294000000.0,7345000000.0
sz001232,001232,sz,嘉立创,147.8,-0.89,4.75,0.98,57.23,6.83,-2.55,-13.42,74.99,74.99,74.99,309120000.0,82112000000.0,6534000000.0
sh688515,688515,sh,裕太微-U,147.32,-0.75,2.56,0.96,-101.37,8.03,1.5,-4.37,3.77,-32.11,43.66,187890000.0,11786000000.0,7339000000.0
sh605376,605376,sh,博迁新材,147.29,-0.18,1.51,0.86,158.6,22.22,-3.25,-12.74,1.87,-22.7,125.56,581900000.0,38531000000.0,38531000000.0
sh688652,688652,sh,京仪装备,147.09,2.45,1.81,0.89,155.91,11.1,3.36,-5.79,6.44,12.6,49.81,316860000.0,24711000000.0,17761000000.0
sh688585,688585,sh,上纬新材,145.68,1.8,0.54,0.79,-378.25,49.92,-4.47,-9.81,14.5,-14.46,14.38,318700000.0,58762000000.0,58762000000.0
sh688268,688268,sh,华特气体,142.71,0.29,2.03,1.14,121.25,7.02,-1.59,-8.25,2.34,-2.51,150.85,368290000.0,18222000000.0,18222000000.0
sz301589,301589,sz,诺瓦星云,139.53,-0.8,1.25,1.16,20.62,3.16,-0.09,-0.97,4.16,-8.08,-14.76,60040000.0,12899000000.0,4809000000.0
sz002353,002353,sz,杰瑞股份,139.24,-1.51,0.76,0.82,54.1,6.12,-7.48,-1.11,-0.33,-5.53,98.54,733060000.0,142562000000.0,96225000000.0
sz002409,002409,sz,雅克科技,135.05,-1.56,3.78,1.34,61.9,8.03,-5.54,-12.98,-11.26,23.19,83.02,1617280000.0,64274000000.0,43016000000.0
sh603991,603991,sh,领先股份,133.75,-0.55,1.23,1.5,1098.39,5.81,1.6,0.59,17.33,21.45,81.6,147870000.0,20425000000.0,11976000000.0
sh603256,603256,sh,宏和科技,133.4,0.18,0.7,1.06,244.26,40.92,-5.72,-13.65,-4.08,-32.87,263.07,816820000.0,120672000000.0,117356000000.0
sh688169,688169,sh,石头科技,133.19,-1.34,3.91,3.29,20.67,2.38,12.87,22.09,19.83,26.23,-12.11,1351770000.0,34570000000.0,34570000000.0
sz300814,300814,sz,中富电路,133.13,-3.29,2.27,1.63,499.92,15.59,-1.61,-6.51,14.01,-11.16,80.17,576840000.0,25485000000.0,25485000000.0
sz300223,300223,sz,君正股份,132.51,-1.19,2.37,0.91,109.83,5.38,-3.45,-5.73,6.38,-6.86,25.14,1327170000.0,68236000000.0,56042999999.99999
sh688531,688531,sh,日联科技,132.12,-1.43,1.53,0.94,98.88,6.38,-0.66,-2.13,12.63,-26.5,101.91,235490000.0,21878000000.0,15165000000.0
sh688629,688629,sh,华丰科技,131.88,-0.9,1.12,1.11,142.99,21.32,-3.6,-11.0,-1.92,-4.37,31.8,676750000.0,61753000000.0,60796000000.0
sh688123,688123,sh,聚辰股份,129.91,-0.09,2.3,0.95,30.19,6.61,-8.13,-7.47,12.77,2.13,4.03,469030000.0,20643000000.0,20643000000.0
sz300843,300843,sz,胜蓝股份,129.82,-4.03,3.43,1.31,134.85,12.46,-1.7,3.5,19.92,49.6,152.27,712830000.0,21253000000.0,20836000000.0
sh600436,600436,sh,片仔癀,128.49,1.86,0.35,1.27,40.75,5.43,0.93,-4.88,-4.7,4.52,-23.16,271210000.0,77520000000.0,77520000000.0
sz003031,003031,sz,中瓷电子,128.43,0.34,2.2,1.32,85.16,9.1,-0.63,7.57,30.32,-9.3,76.61,957480000.0,57929000000.0,43686000000.0
sh600563,600563,sh,法拉电子,128.27,1.66,0.8,1.04,23.95,4.74,-1.57,-3.56,-5.48,-21.59,24.96,228700000.0,28861000000.0,28861000000.0
sh600183,600183,sh,生益科技,128.14,-0.67,1.5,1.42,59.92,16.82,2.13,-10.54,18.45,-8.65,81.48,4600600000.0,311253000000.0,309041000000.0
sz301369,301369,sz,联动科技,127.81,-1.43,2.11,1.41,330.18,8.73,-3.8,-11.58,4.37,-29.03,38.66,149500000.0,13076000000.0,7009999999.999999
sh688356,688356,sh,键凯科技,127.2,-4.65,12.22,2.88,181.25,5.94,70.65,60.24,82.13,74.96,55.33,979260000.0,7715000000.000001,7715000000.000001
sh603124,603124,sh,江南新材,126.2,-0.64,2.67,1.29,70.54,9.88,-3.23,-12.65,14.28,-11.44,60.95,262950000.0,18393000000.0,9794000000.0
sh688686,688686,sh,奥普特,126.1,-0.98,1.13,1.45,73.16,4.83,9.65,7.78,21.26,-9.06,2.03,174170000.0,15413999999.999998,15413999999.999998
sz301583,301583,sz,托伦斯,125.0,1.57,9.48,1.16,242.32,12.53,-9.09,-23.78,-35.51,453.1,453.1,362880000.0,23184000000.0,3854000000.0
sz300866,300866,sz,安克创新,124.79,2.2,0.66,2.02,29.11,7.11,8.6,0.4,4.03,6.09,10.74,255280000.0,73383000000.0,38596000000.0
sh688981,688981,sh,中芯国际,122.62,2.18,0.86,1.04,208.06,5.51,-4.21,-4.17,-6.33,-7.44,-0.17,2098460000.0,1049757000000.0,245186000000.0
sz002851,002851,sz,麦格米特,122.25,0.77,2.3,1.03,466.87,7.99,3.14,-2.71,13.7,-17.35,35.77,1378540000.0,71518000000.0,60109000000.0
sh688383,688383,sh,新益昌,122.0,1.67,0.92,1.01,-150.22,9.68,0.67,1.1,25.89,-15.38,55.87,112460000.0,12401000000.0,12401000000.0
sh605499,605499,sh,东鹏饮料,121.7,-1.62,0.49,1.44,18.21,4.59,-0.86,-4.85,-14.63,-18.65,-40.27,401780000.0,89352000000.0,82271000000.0
sh688372,688372,sh,伟测科技,121.52,-0.12,1.32,0.87,58.99,4.99,-2.94,-6.17,6.19,-17.79,11.96,270200000.0,20536000000.0,20536000000.0
sh688331,688331,sh,荣昌生物,121.26,-0.91,1.61,1.49,11.76,8.23,-5.49,-6.55,2.52,11.25,55.88,707960000.0,68449000000.0,43156000000.0
sh688796,688796,sh,百奥赛图,120.84,-3.06,4.71,1.52,185.91,23.67,-8.18,-10.13,7.57,24.63,129.73,224590000.0,54003000000.0,4665000000.0
sh688820,688820,sh,盛合晶微,120.8,-0.26,2.9,0.96,240.67,11.66,-14.33,-12.46,-6.14,-33.05,513.82,601580000.0,225023000000.0,20887000000.0
bj920982,920982,bj,锦波生物,120.5,0.66,0.97,1.36,25.6,6.8,0.25,-10.54,-5.12,-23.58,-48.33,64680000.0,13865000000.0,6684000000.0
sh688020,688020,sh,方邦股份,120.49,-1.44,1.95,0.92,-96.99,7.54,-6.4,-15.4,14.34,-15.86,77.14,192550000.0,9929000000.0,9929000000.0
sh688266,688266,sh,泽璟制药-U,120.13,0.95,1.15,0.89,57.83,18.48,-1.97,0.19,-8.49,24.8,29.59,370820000.0,31799000000.0,31799000000.0
sh688775,688775,sh,影石创新,120.02,-2.19,0.46,0.83,57.49,8.43,1.91,-12.42,-9.81,-28.01,-48.85,145200000.0,48128000000.0,31127999999.999996
sz002463,002463,sz,沪电股份,119.88,4.89,2.24,2.6,45.57,12.82,5.7,-2.54,13.9,-8.49,65.19,5136590000.0,230692999999.99997,230511000000.0
sz301603,301603,sz,乔锋智能,119.54,-0.97,4.95,1.85,32.4,5.43,2.29,-5.13,17.48,-8.96,58.54,222720000.0,14436000000.000002,4511000000.0
sz301563,301563,sz,云汉芯城,118.79,-1.48,3.27,1.13,47.69,7.48,-3.39,-7.38,4.29,-43.89,1.1,74360000.0,10056000000.0,2273000000.0
sh688141,688141,sh,杰华特,118.4,0.92,1.2,0.9,-60.59,42.72,-1.33,-13.51,4.2,19.86,172.62,638820000.0,53317999999.99999,53317999999.99999
sh600809,600809,sh,山西汾酒,117.56,0.77,0.18,1.21,13.06,3.87,-1.46,-3.89,-3.36,-1.33,-28.81,263960000.0,143419000000.0,143419000000.0
sh603629,603629,sh,利通电子,117.53,-1.48,4.44,1.1,80.65,20.06,-12.91,-1.53,21.23,-15.76,525.16,1904640000.0,43102000000.0,42396000000.0
sh688125,688125,sh,安达智能,117.42,-2.22,0.7,1.23,-81.21,5.37,-0.31,-4.74,16.14,-35.01,-13.05,67000000.0,9678000000.0,9652000000.0
