raw_code,code,market,name,price,pct_change,turnover_rate,volume_ratio,pe_ttm,pb,momentum_5d,momentum_10d,momentum_20d,momentum_60d,momentum_ytd,amount_cny,market_cap_cny,float_cap_cny
sh688808,688808,sh,联讯仪器,2206.98,-2.6,1.9,0.72,829.29,77.25,-6.96,7.03,19.3,35.5,2595.38,815640000.0,226583000000.0,42586000000.0
sh688498,688498,sh,源杰科技,1550.01,0.58,1.7,1.11,542.0,78.29,-3.93,14.73,26.43,44.4,250.13,3214690000.0,192977000000.0,190484000000.0
sh600519,600519,sh,贵州茅台,1305.15,0.04,0.1,0.68,20.04,6.49,0.55,-3.07,-1.12,1.84,-3.26,1650970000.0,1631544000000.0,1631544000000.0
sh688256,688256,sh,寒武纪,998.59,3.05,1.28,1.13,188.46,46.23,-14.1,-8.44,-11.47,-19.34,9.89,8004730000.0,627967000000.0,627967000000.0
sh688826,688826,sh,频准激光,961.67,-1.77,13.99,0.7,231.1,17.21,-16.52,414.59,414.59,414.59,414.59,1043120000.0,38467000000.0,7326000000.000001
sz300308,300308,sz,中际旭创,842.75,-3.16,1.64,1.22,48.2,24.73,-14.71,-4.98,-7.19,-25.42,38.38,15528060000.0,985794000000.0,935400000000.0
sz002371,002371,sz,北方华创,693.5,-2.03,0.7,1.24,90.26,12.99,-10.75,-7.05,-3.01,17.72,51.31,3511240000.0,503264999999.99994,502864000000.00006
sh688802,688802,sh,沐曦股份-U,651.04,-1.95,2.74,0.99,-397.21,19.89,-15.46,-7.38,-13.43,2.11,12.23,332280000.0,260481000000.0,12063000000.0
sh688072,688072,sh,拓荆科技,643.14,-5.99,1.43,1.27,85.95,14.7,-14.87,-8.12,-9.42,10.31,95.09,2629680000.0,186947000000.0,181811000000.0
sh688836,688836,sh,C宇树-W,603.53,0.07,12.63,0.0,417.82,27.75,300.22,300.22,300.22,300.22,300.22,2323350000.0,244106000000.0,18159000000.0
sh688795,688795,sh,摩尔线程-U,529.37,0.32,1.41,0.79,-335.6,20.43,-8.56,-7.45,-6.02,-11.78,-9.96,224940000.0,248819000000.0,16000000000.0
sz300757,300757,sz,罗博特科,484.05,-2.49,1.88,0.89,-1025.83,49.91,-11.43,-0.97,19.81,-18.78,107.48,1481320000.0,81131000000.0,78690000000.0
bj920045,920045,bj,蘅东光,460.0,2.11,5.16,1.48,93.96,32.86,21.89,30.89,84.73,29.98,108.78,662800000.0,43838000000.0,12962000000.0
sh688627,688627,sh,精智达,438.41,-5.78,2.83,0.96,492.77,23.09,-22.44,-1.44,-7.32,25.49,96.27,1184100000.0,41267000000.0,41267000000.0
sh688502,688502,sh,茂莱光学,420.67,-3.65,2.45,1.27,1195.37,18.85,-10.87,9.18,7.31,-2.78,5.49,536470000.0,22212000000.0,22212000000.0
sh688809,688809,sh,强一股份,413.79,-5.64,3.42,1.02,108.77,13.24,-19.31,-10.06,-7.31,-9.52,61.76,369150000.0,53610000000.0,10722000000.0
sh688025,688025,sh,杰普特,411.0,0.42,2.5,1.12,114.76,16.84,-2.14,19.83,40.73,11.4,192.15,959410000.0,39065000000.0,39065000000.0
sh688630,688630,sh,芯碁微装,407.05,-4.48,2.71,1.2,172.13,25.63,-13.61,-1.92,7.69,19.76,204.15,1453140000.0,59635000000.0,53625000000.0
sz300502,300502,sz,新易盛,401.2,-2.62,1.68,0.96,42.64,23.02,-11.28,-3.4,-1.4,-17.26,30.66,8520440000.0,559376000000.0,503202000000.00006
sh688766,688766,sh,普冉股份,397.82,-3.21,4.64,0.88,59.54,17.7,-14.78,3.46,28.33,6.64,213.02,2716410000.0,59157000000.00001,59157000000.00001
sz001309,001309,sz,德明利,396.94,-0.85,3.14,0.65,21.94,13.59,-9.24,-1.01,9.82,-33.56,71.47,2031180000.0,90043000000.0,65507000000.00001
sz301666,301666,sz,大普微-UW,394.18,-3.54,4.28,0.81,142.45,47.16,-15.43,-8.98,-10.14,-45.48,755.43,444480000.0,171948000000.0,10452000000.0
sz301377,301377,sz,鼎泰高科,392.42,-0.15,1.91,0.94,174.61,53.28,-16.68,-8.53,5.26,15.97,183.13,739950000.0,166404000000.0,38795000000.0
sh601869,601869,sh,长飞光纤,391.33,3.2,3.64,2.21,94.11,19.8,2.09,16.6,29.58,5.4,237.16,5630710000.0,323984000000.0,159012000000.0
sh603986,603986,sh,兆易创新,387.81,1.61,3.44,0.94,34.32,7.3,-11.2,-3.6,-0.72,-17.13,81.64,8752260000.0,272144000000.0,259248000000.0
sh603444,603444,sh,吉比特,383.75,0.77,0.82,0.62,12.34,4.56,0.22,-0.65,10.3,12.19,-7.95,225650000.0,27645999999.999996,27645999999.999996
sz300750,300750,sz,宁德时代,380.05,-2.02,0.29,1.35,20.69,4.72,-4.09,-2.65,-2.42,-9.23,5.88,4722140000.0,1758359999999.9998,1619044000000.0
sh688200,688200,sh,华峰测控,378.84,-6.69,1.98,2.21,133.84,18.82,-13.49,-9.0,6.45,49.03,196.56,1513890000.0,76070000000.0,76070000000.0
sz301717,301717,sz,超纯应材,376.47,-3.47,14.26,0.85,184.45,15.5,-20.41,-25.16,470.5,470.5,470.5,937890000.0,38342000000.0,6561000000.0
sh688027,688027,sh,国盾量子,370.37,0.34,0.76,0.85,6342.52,11.83,-10.8,-9.11,-0.7,-32.29,-26.48,225570000.0,38097000000.0,29768000000.0
sz301308,301308,sz,江波龙,364.33,-0.16,2.0,0.8,13.06,7.04,-11.61,-12.74,10.4,-27.83,49.41,2028520000.0,156541000000.0,102686999999.99998
sh688012,688012,sh,中微公司,352.52,-1.43,1.0,0.91,79.81,11.24,-11.5,-2.91,-7.96,29.13,92.85,3300980000.0,337659000000.0,332143000000.0
sh688702,688702,sh,盛科通信-U,349.88,-0.43,1.67,0.79,-945.15,64.27,-19.73,-11.11,-3.08,38.29,146.93,1177540000.0,143451000000.0,71023000000.0
sh688037,688037,sh,芯源微,349.15,-4.85,1.97,1.2,998.48,25.17,-2.06,10.79,5.04,47.14,135.16,1378640000.0,70447000000.0,70447000000.0
sh603061,603061,sh,金海通,338.38,-2.57,3.0,1.09,126.15,17.47,-7.76,5.92,22.0,17.44,250.41,883320000.0,29439000000.0,29439000000.0
sz002916,002916,sz,深南电路,335.92,-2.24,0.64,0.91,62.96,13.91,-12.03,-11.76,5.6,-11.6,46.12,1424200000.0,228817000000.0,223323000000.0
sh688361,688361,sh,中科飞测,334.39,-4.32,1.73,1.26,20832.19,22.95,-10.1,-3.99,-9.38,65.05,118.57,2050750000.0,117723000000.0,117723000000.0
sh688807,688807,sh,优迅股份,322.98,-3.59,10.13,0.94,254.96,14.29,-2.75,24.93,39.3,-17.11,72.77,515680000.0,25838000000.0,5168000000.0
sh688635,688635,sh,长进光子,318.97,1.21,8.53,1.01,297.75,19.97,-8.89,27.58,39.22,-46.46,678.36,480660000.0,29877999999.999996,5664000000.0
sh603129,603129,sh,春风动力,305.67,-0.94,0.4,0.55,26.99,5.86,-0.43,2.64,1.74,29.35,11.36,187120000.0,46915000000.0,46915000000.0
sh688536,688536,sh,思瑞浦,304.21,0.84,2.54,1.24,101.2,6.34,3.41,14.33,30.0,8.49,90.46,1047300000.0,42004000000.0,41266000000.0
sh688017,688017,sh,绿的谐波,296.67,0.51,2.07,0.68,397.71,15.41,-22.09,-18.72,1.24,3.34,54.6,1124870000.0,54389000000.0,54389000000.0
sh688797,688797,sh,臻宝科技,293.0,-6.74,8.14,1.47,183.57,15.55,-17.07,-13.57,-9.11,557.54,557.54,686160000.0,45500000000.0,8553000000.0
sh688082,688082,sh,盛美上海,289.69,-3.89,0.6,0.75,82.77,9.57,-14.14,-7.14,1.15,35.03,65.13,830590000.0,139803000000.0,138302000000.0
sz301205,301205,sz,联特科技,288.1,-5.22,6.07,1.13,428.66,23.2,-4.38,-1.98,32.76,-7.81,71.17,1470480000.0,37477000000.0,24127000000.0
sz300620,300620,sz,光库科技,287.01,-4.0,2.0,0.83,261.78,31.68,-11.38,2.14,33.69,3.0,95.44,1420040000.0,71517000000.0,70988000000.0
sh688048,688048,sh,长光华芯,287.0,-2.38,2.38,0.8,1499.34,16.79,-14.82,0.6,8.76,-15.59,128.96,1199080000.0,50592000000.0,50592000000.0
sh688519,688519,sh,南亚新材,285.75,2.71,1.55,1.26,181.95,23.87,-8.27,0.26,33.43,31.96,254.75,1026690000.0,67203000000.0,67203000000.0
sh688235,688235,sh,百济神州,277.14,0.17,2.01,0.75,99.83,11.49,-5.66,-7.71,5.3,18.12,3.18,639570000.0,427429000000.0,31886000000.0
sz301200,301200,sz,大族数控,269.19,0.82,0.42,0.87,86.72,10.93,-12.88,-1.31,13.91,-2.4,127.8,470630000.0,131635999999.99998,114470000000.0
sh688785,688785,sh,恒运昌,265.94,-2.76,2.41,1.05,186.78,8.27,-9.61,-3.99,1.35,-19.95,191.03,85460000.0,18005000000.0,3602000000.0000005
sh688506,688506,sh,百利天恒,263.07,-0.72,0.2,0.88,-83.76,19.25,-12.67,-15.66,-14.31,23.42,-18.58,220740000.0,108615000000.00002,108615000000.00002
sz300604,300604,sz,长川科技,261.06,-3.7,2.54,1.37,107.15,20.75,-13.28,-7.11,-5.55,28.26,157.94,3235420000.0,168536000000.0,127783000000.0
sh688167,688167,sh,炬光科技,259.6,-4.66,3.54,0.78,-418.65,14.86,-10.02,26.88,35.54,-10.81,114.71,1195220000.0,33783999999.999996,33783999999.999996
sh688120,688120,sh,华海清科,258.18,-3.18,1.25,1.2,112.24,16.1,-10.57,-3.78,0.07,47.84,141.29,1604690000.0,128130000000.0,128130000000.0
sz301626,301626,sz,苏州天脉,256.78,1.9,2.23,0.93,263.44,18.65,-12.65,-0.12,24.11,-20.2,37.98,292970000.0,29704000000.000004,13512000000.0
sh688617,688617,sh,惠泰医疗,253.67,-1.9,0.83,0.92,38.49,11.63,12.94,16.49,19.08,24.0,4.7,302220000.0,35902000000.0,35902000000.0
sz301629,301629,sz,矽电股份,253.45,-0.91,4.63,1.8,418.64,8.99,-7.9,-0.24,5.19,-28.21,16.29,222970000.0,10576000000.0,4865000000.0
sz300394,300394,sz,天孚通信,251.88,0.95,2.43,0.92,118.31,43.97,-13.57,13.21,38.73,-17.64,74.28,6596700000.0,274757000000.00003,274142999999.99997
sh688835,688835,sh,N高凯,249.0,305.8,67.38,0.0,134.93,11.15,305.8,305.8,305.8,305.8,305.8,2867530000.0,24888000000.0,4677000000.0
sh688668,688668,sh,鼎通科技,244.58,-1.38,1.63,0.77,110.27,16.23,-10.83,0.25,21.07,-8.08,97.88,551020000.0,34063000000.0,34063000000.0
sh688146,688146,sh,中船特气,243.65,-2.57,4.63,0.74,250.19,21.47,-16.06,-21.68,-11.66,43.5,506.03,1627810000.0,128991000000.00002,35322000000.0
sz300476,300476,sz,胜宏科技,242.75,-0.92,1.39,0.82,50.98,15.23,-9.89,-11.58,15.5,-29.09,-15.0,2912380000.0,238571000000.0,210026000000.00003
sz301345,301345,sz,涛涛车业,238.88,-1.61,1.1,0.82,28.74,7.21,-11.75,-6.28,-0.77,12.51,-4.38,93390000.0,26050000000.0,8368000000.000001
sz300857,300857,sz,协创数据,237.06,-1.55,1.33,0.75,44.7,19.06,-11.27,-3.33,11.19,0.25,97.15,1527740000.0,116008000000.0,115415000000.00002
sh688111,688111,sh,金山办公,236.07,1.19,0.66,0.75,30.37,7.27,-8.71,-9.69,-2.14,-7.37,-22.81,716730000.0,109540000000.00002,109540000000.00002
sh688692,688692,sh,达梦数据,234.75,0.46,0.49,0.42,46.65,7.05,-8.97,-2.99,8.69,-17.69,-9.81,84400000.0,26583000000.0,17410000000.0
sh688019,688019,sh,安集科技,233.5,-3.64,1.64,0.98,64.83,11.74,-14.46,-5.08,-7.71,13.48,39.61,872190000.0,53321000000.0,53321000000.0
sz301183,301183,sz,东田微,233.3,-0.8,5.65,0.85,136.5,18.06,7.25,21.96,43.75,6.81,50.6,772900000.0,18682000000.0,13694999999.999998
sz300666,300666,sz,江丰电子,231.43,-7.58,6.28,1.73,81.2,8.76,-16.84,-8.88,3.77,23.06,152.61,3202470000.0,63867999999.99999,51249000000.0
sh688041,688041,sh,海光信息,230.8,-0.0,0.46,0.77,170.74,21.14,-17.59,-19.58,-22.62,-16.14,2.96,2455360000.0,536457000000.0,536457000000.0
sh688052,688052,sh,纳芯微,229.61,-1.03,1.0,0.77,-176.03,4.9,-3.15,4.84,20.11,-2.91,45.16,330590000.0,37542000000.0,32927999999.999996
sh688525,688525,sh,佰维存储,224.99,-0.27,1.85,0.74,12.87,8.35,-11.13,-7.05,7.23,-26.18,96.37,1941950000.0,106098000000.0,106098000000.0
sh688347,688347,sh,华虹宏力,222.4,-2.89,1.61,0.71,783.26,8.54,-15.92,-15.28,-20.85,-0.22,106.17,1465770000.0,386470000000.0,90684000000.0
sz300033,300033,sz,同花顺,214.5,-1.02,1.02,0.82,44.16,21.04,-7.5,-9.11,0.24,-6.28,-5.29,956350000.0,161441000000.0,94039000000.0
sz300751,300751,sz,迈为股份,207.29,2.76,3.94,1.37,99.7,7.19,-2.45,21.76,23.2,-14.51,0.88,1519720000.0,57814000000.0,39976000000.0
sz300870,300870,sz,欧陆通,206.0,1.48,2.87,1.25,172.88,12.21,-11.15,0.24,12.19,-18.9,30.68,880380000.0,31445000000.0,31441000000.000004
sz300489,300489,sz,光智科技,200.94,-0.6,3.71,0.67,-1021.18,36.7,-19.41,-9.49,36.25,44.97,295.55,1018640000.0,27962000000.0,27860000000.000004
sz300567,300567,sz,精测电子,200.73,-6.07,2.93,2.07,644.44,13.63,-15.88,-9.78,-4.14,8.96,120.58,1349140000.0,56154000000.0,45576000000.0
sz300570,300570,sz,太辰光,199.3,-1.77,5.61,0.69,149.93,27.14,0.02,41.9,59.44,35.81,73.99,2157560000.0,45266000000.0,38304000000.0
sh688409,688409,sh,富创精密,198.01,-4.46,1.65,1.36,848.12,13.42,-13.92,-4.29,9.42,39.35,193.78,994310000.0,60633000000.00001,60633000000.00001
sh688411,688411,sh,海博思创,197.97,-1.66,0.63,0.83,34.04,7.64,-6.21,-6.72,4.49,-32.07,-20.32,163600000.0,36121000000.0,26245999999.999996
sz300548,300548,sz,长芯博创,193.53,-2.72,3.34,1.03,116.9,27.3,-10.26,11.28,31.06,-11.65,36.57,1887380000.0,57054000000.0,56938000000.0
sz002384,002384,sz,东山精密,190.97,-1.36,2.52,1.12,97.57,14.35,-10.69,-1.5,0.14,-0.41,125.6,6678580000.0,349782000000.0,264746000000.0
sh688008,688008,sh,澜起科技,190.83,-0.52,1.11,0.71,91.07,11.56,-12.46,-7.68,-7.21,-17.72,62.53,2408470000.0,232915000000.0,218455000000.00003
sz300972,300972,sz,万辰集团,189.71,-6.5,1.64,4.5,21.28,17.92,-5.48,-6.2,-7.56,-1.9,-5.26,587710000.0,37436000000.0,34395000000.0
sh603268,603268,sh,松发股份,187.22,3.48,3.03,3.11,33.96,9.54,1.3,8.06,26.97,41.24,124.54,1314040000.0,190724000000.0,43669000000.0
sh688392,688392,sh,骄成超声,185.55,-3.91,2.71,0.94,148.9,11.71,-9.36,24.46,32.04,24.5,65.66,577590000.0,21474000000.0,21474000000.0
sz002850,002850,sz,科达利,180.2,-1.96,0.6,0.54,26.63,3.41,-10.15,-7.03,4.77,3.56,15.99,227500000.0,51597000000.0,37781000000.0
sh688279,688279,sh,峰岹科技,177.48,-0.92,1.03,0.69,79.56,4.0,-4.31,4.94,10.93,-16.32,-12.45,169820000.0,20430000000.0,16605000000.000002
sh603893,603893,sh,瑞芯微,174.5,-0.06,0.94,0.56,53.98,15.0,-11.89,-17.75,-12.01,-2.76,-1.29,689120000.0,73839000000.0,73829000000.0
sz002028,002028,sz,思源电气,172.4,-1.6,0.49,0.54,40.62,8.2,-5.5,5.82,6.89,-19.93,12.03,511860000.0,134916000000.00002,105298000000.0
sh603083,603083,sh,剑桥科技,171.33,-2.09,3.78,0.87,134.15,6.74,-7.91,12.46,9.55,-8.38,27.76,1782420000.0,63091999999.99999,47217000000.0
sz301396,301396,sz,宏景科技,171.0,-1.08,4.85,0.82,1048.44,30.44,-19.91,-11.1,6.86,0.72,262.18,1162200000.0,36752000000.0,24198000000.0
sz002821,002821,sz,凯莱英,170.0,8.58,4.36,1.66,59.21,3.46,-4.09,-3.21,8.03,49.0,85.52,2255800000.0,61313000000.0,53897000000.0
sh688610,688610,sh,埃科光电,168.86,-0.08,2.75,0.93,118.26,7.0,-8.72,10.71,18.16,-1.36,173.19,186480000.0,11482000000.0,6912000000.0
sz301392,301392,sz,汇成真空,167.65,-3.77,7.09,1.3,404.71,22.44,-6.09,-3.48,6.76,0.7,30.02,482970000.0,16765000000.0,6839000000.0
sz301486,301486,sz,致尚科技,167.46,-0.32,2.68,0.67,334.76,8.43,-8.49,9.37,23.12,-25.74,34.99,326090000.0,21567000000.0,12213000000.0
sh603186,603186,sh,华正新材,166.83,0.94,9.97,1.08,90.44,11.27,-9.43,12.72,37.11,38.66,237.23,2633310000.0,26157000000.0,26157000000.0
sz002281,002281,sz,光迅科技,164.49,-1.14,2.04,0.84,117.78,9.42,-16.77,-10.64,-5.23,-19.49,135.15,2626070000.0,136173000000.0,129294000000.0
sh688521,688521,sh,芯原股份,163.71,-2.93,1.59,0.74,-104.99,29.43,-23.25,-22.6,-20.3,-27.98,19.52,1376600000.0,86098000000.0,86098000000.0
sh688195,688195,sh,腾景科技,162.98,-4.3,2.64,0.69,409.82,29.61,-12.33,11.29,40.91,-26.16,34.71,781540000.0,29514000000.0,29514000000.0
sz300760,300760,sz,迈瑞医疗,161.65,1.87,0.63,1.55,25.0,5.08,7.37,5.32,7.38,8.18,-14.42,1222120000.0,195887000000.0,195704000000.0
sh688143,688143,sh,长盈通,160.46,6.82,12.43,1.4,2101.47,15.21,10.05,53.76,76.45,4.68,219.9,2397140000.0,20664000000.0,19636000000.0
sh603259,603259,sh,药明康德,159.29,2.21,1.57,1.21,21.93,5.7,-4.72,-0.57,29.48,59.31,78.85,6124360000.0,475283000000.0,393969000000.0
sz301630,301630,sz,同宇新材,159.28,-1.64,2.77,1.02,64.08,5.37,-12.37,-7.15,2.0,-8.08,32.73,91490000.0,8920000000.0,3342000000.0
sh603929,603929,sh,亚翔集成,158.83,-4.22,1.68,1.01,27.74,14.19,-13.18,-2.78,-2.26,8.37,69.24,572500000.0,33888000000.0,33888000000.0
sz300672,300672,sz,国科微,154.86,-2.33,2.25,0.77,-146.27,8.72,-16.4,-6.57,13.68,-50.46,43.9,723830000.0,33620000000.0,32573000000.0
sh688002,688002,sh,睿创微纳,154.45,-2.49,1.08,0.76,35.37,9.06,-11.66,-7.38,8.75,27.92,53.67,778430000.0,71904000000.0,71904000000.0
sh688205,688205,sh,德科立,151.64,-2.79,2.81,0.63,170.39,9.84,-13.6,12.24,24.3,-31.08,10.3,677500000.0,24147000000.0,24147000000.0
sz300835,300835,sz,龙磁科技,151.59,-3.15,2.41,1.26,107.85,14.47,-11.71,-0.33,17.92,-11.25,131.84,304070000.0,18077000000.0,12669000000.0
sz300475,300475,sz,香农芯创,151.42,-1.03,1.89,0.64,38.32,14.52,-12.77,-4.16,2.82,-9.33,4.96,1278860000.0,71098000000.0,68144000000.00001
sh688313,688313,sh,仕佳光子,150.98,-1.99,2.37,0.77,145.08,39.75,-6.97,15.69,50.68,3.41,70.64,1615250000.0,68241000000.0,68241000000.0
sz001389,001389,sz,广合科技,150.18,0.39,2.03,0.82,47.97,9.31,-9.99,-8.76,-0.38,-17.33,85.44,457750000.0,70991000000.0,22881000000.0
sh688507,688507,sh,索辰科技,148.32,-0.57,3.85,0.63,1001.84,4.8,-21.1,-15.24,1.86,-8.73,48.1,278700000.0,13216999999.999998,7303000000.0
sh688515,688515,sh,裕太微-U,146.0,-1.88,3.6,1.0,-100.46,7.96,-9.84,-3.73,3.42,-20.67,42.37,258410000.0,11680000000.0,7273999999.999999
sz001232,001232,sz,嘉立创,145.97,2.02,5.93,0.9,56.53,6.75,-13.38,-13.67,72.83,72.83,72.83,379350000.0,81095000000.0,6453000000.0
sh605376,605376,sh,博迁新材,145.12,-1.64,1.98,0.76,156.26,21.89,-14.21,-15.71,6.32,-18.78,122.24,740410000.0,37963000000.0,37963000000.0
sh688652,688652,sh,京仪装备,141.29,-4.91,3.01,1.11,149.77,10.66,-13.12,-7.42,-0.96,8.12,43.9,514920000.0,23737000000.0,17061000000.000002
sz002353,002353,sz,杰瑞股份,140.87,-1.13,0.94,0.65,54.73,6.19,-13.34,-2.44,3.64,-3.71,100.86,911910000.0,144231000000.0,97351000000.0
sz301589,301589,sz,诺瓦星云,139.83,0.49,1.38,1.06,20.67,3.16,-3.63,-1.18,7.6,-11.28,-14.58,66440000.0,12927000000.000002,4819000000.0
sh688585,688585,sh,上纬新材,139.49,-6.68,0.87,0.83,-362.18,47.8,-26.18,-16.47,11.97,-19.33,9.52,498750000.0,56265000000.0,56265000000.0
sh688268,688268,sh,华特气体,139.0,-2.63,2.22,0.9,142.17,9.8,-13.07,-10.15,-5.02,-5.54,144.33,390320000.0,17748000000.0,17748000000.0
sz300814,300814,sz,中富电路,135.79,2.1,2.39,1.26,509.91,15.91,-9.58,-1.18,12.31,-5.96,83.77,600030000.0,25994000000.0,25994000000.0
sz002409,002409,sz,雅克科技,135.59,-3.56,4.81,1.24,64.1,8.11,-14.65,-9.78,-18.53,29.15,83.75,2051250000.0,64530999999.99999,43188000000.0
sz300843,300843,sz,胜蓝股份,135.03,2.06,3.64,1.05,140.26,12.96,-0.92,8.94,15.83,57.47,162.4,780540000.0,22105000000.0,21672000000.0
sh688169,688169,sh,石头科技,135.0,20.0,7.19,5.68,20.95,2.41,11.75,21.11,28.49,25.63,-10.91,2458870000.0,35039000000.0,35039000000.0
sh688300,688300,sh,联瑞新材,133.72,-3.9,2.25,0.86,106.56,18.63,-16.43,-6.79,12.6,-23.15,117.11,725450000.0,32289000000.0,32289000000.0
sh688629,688629,sh,华丰科技,132.0,-1.46,1.04,0.66,143.12,21.34,-15.5,-10.68,-4.21,0.73,31.92,628480000.0,61810000000.0,60851000000.0
sh603991,603991,sh,领先股份,131.26,-0.75,1.11,1.03,1077.94,5.7,-6.61,-0.12,9.62,15.45,78.22,128230000.0,20045000000.0,11753000000.0
sh603256,603256,sh,宏和科技,131.1,-2.09,0.7,0.72,240.05,40.21,-16.61,-14.21,-11.8,-27.92,256.81,794320000.0,118591000000.00002,115332000000.0
sz300223,300223,sz,君正股份,131.05,-1.95,2.95,0.75,102.02,5.0,-14.21,-4.94,3.11,-9.06,23.76,1629440000.0,63384000000.0,55425000000.0
sh688531,688531,sh,日联科技,130.84,-1.47,1.86,0.81,97.92,6.32,-12.91,-0.82,9.76,-21.98,99.96,276480000.0,21666000000.0,15018000000.0
sh688356,688356,sh,键凯科技,128.88,3.94,15.91,4.36,108.21,5.92,63.78,64.22,82.55,71.84,57.38,1216270000.0,7817000000.0,7817000000.0
sh688123,688123,sh,聚辰股份,128.52,-2.94,2.97,0.83,29.87,6.54,-14.32,-0.36,10.19,0.67,2.91,600560000.0,20422000000.0,20422000000.0
sz003031,003031,sz,中瓷电子,127.45,-5.31,2.21,0.92,84.51,9.03,-11.25,8.34,27.09,-6.47,75.26,959940000.0,57487000000.0,43353000000.0
sh600183,600183,sh,生益科技,126.99,0.55,1.52,1.06,59.38,16.67,-8.91,-6.14,11.99,-5.81,79.85,4646550000.0,308459000000.0,306268000000.0
sz301369,301369,sz,联动科技,126.8,-3.27,2.55,1.21,327.57,8.66,-15.89,-5.11,-4.37,-30.58,37.56,176080000.0,12972999999.999998,6955000000.0
sh600563,600563,sh,法拉电子,126.37,0.08,0.69,0.61,23.6,4.67,-7.27,-7.1,-3.67,-16.92,23.11,194740000.0,28433000000.0,28433000000.0
sh600436,600436,sh,片仔癀,125.61,1.49,0.38,1.01,39.84,5.31,-2.45,-9.51,-6.57,-1.36,-24.88,283340000.0,75783000000.0,75783000000.0
sh688796,688796,sh,百奥赛图,124.04,-0.7,3.6,0.83,190.83,24.29,-12.02,-10.25,-10.76,24.04,135.82,172000000.0,55433000000.00001,4789000000.0
sh605499,605499,sh,东鹏饮料,124.01,2.5,0.72,1.62,18.55,4.68,1.17,-1.87,-8.25,-18.58,-39.14,600820000.0,91048000000.0,83833000000.0
sh688686,688686,sh,奥普特,123.14,3.28,1.53,1.7,71.44,4.72,-0.37,5.96,15.36,-11.34,-0.37,230630000.0,15052000000.000002,15052000000.000002
sh603124,603124,sh,江南新材,122.63,-2.84,3.03,1.12,68.55,9.6,-15.37,-10.21,5.84,-6.92,56.4,284820000.0,17873000000.0,9517000000.0
sz301583,301583,sz,托伦斯,122.38,-1.86,8.34,0.66,237.24,12.27,-24.04,-26.41,-30.11,441.5,441.5,314240000.0,22698000000.0,3772999999.9999995
sz300866,300866,sz,安克创新,122.17,5.84,0.96,2.5,28.5,6.96,5.06,0.96,3.18,-0.42,8.41,359560000.0,71843000000.0,37785000000.0
sh688331,688331,sh,荣昌生物,121.27,4.17,2.39,1.85,11.76,8.23,-9.17,-8.13,1.4,5.22,55.89,1018560000.0,68454000000.0,43160000000.0
sh688775,688775,sh,影石创新,120.47,3.29,0.87,1.09,57.7,8.47,-4.42,-12.3,-5.19,-29.58,-48.66,270960000.0,48308000000.0,31245000000.0
sh688820,688820,sh,盛合晶微,120.35,-1.71,2.39,0.54,239.78,11.62,-21.66,-12.52,-6.34,-32.71,511.53,495090000.0,224185000000.0,20809000000.0
sz301603,301603,sz,乔锋智能,119.89,0.75,7.74,2.66,32.5,5.45,-7.78,-3.21,17.96,-4.64,59.01,352130000.0,14478000000.0,4524000000.0
sh603629,603629,sh,利通电子,119.79,-1.63,4.79,0.82,82.2,20.45,-12.22,1.33,15.68,-22.57,537.18,2050100000.0,43930000000.0,43211000000.0
sh688266,688266,sh,泽璟制药-U,119.7,1.59,1.27,0.73,57.62,18.42,-0.27,-0.66,-9.04,20.16,29.13,397860000.0,31686000000.0,31686000000.0
sh688981,688981,sh,中芯国际,119.65,-0.77,0.95,0.77,203.02,5.38,-11.36,-4.59,-12.47,-9.66,-2.59,2255100000.0,1024331000000.0,239248000000.0
bj920982,920982,bj,锦波生物,119.53,1.14,0.61,0.59,22.04,6.95,-6.16,-14.2,-3.78,-25.73,-48.74,40300000.0,13754000000.0,6630000000.0
sz002851,002851,sz,麦格米特,119.51,-0.28,2.46,0.78,456.41,7.81,-9.26,0.43,1.65,-11.13,32.73,1431200000.0,69915000000.0,58762000000.0
sh688372,688372,sh,伟测科技,119.51,-2.22,2.54,1.22,58.01,4.91,-11.48,-8.34,1.59,-19.48,10.11,513140000.0,20197000000.0,20197000000.0
sz301563,301563,sz,云汉芯城,119.09,-1.05,3.25,0.75,47.81,7.49,-10.46,-6.15,4.49,-32.5,1.35,73580000.0,10081000000.0,2279000000.0
sh688383,688383,sh,新益昌,118.75,-3.27,0.78,0.6,-146.21,9.42,-11.89,0.38,17.95,-11.44,51.72,94020000.0,12071000000.0,12071000000.0
sz301086,301086,sz,鸿富瀚,117.98,0.94,3.86,1.55,97.8,7.53,-9.28,2.07,13.05,-24.71,48.25,306700000.0,14849000000.0,8230000000.0
sh688020,688020,sh,方邦股份,117.48,-0.9,2.37,0.81,-94.57,7.36,-21.49,-14.06,10.66,-15.22,72.71,225700000.0,9681000000.0,9681000000.0
sh688368,688368,sh,晶丰明源,117.27,-3.88,2.37,1.37,224.65,4.76,-14.74,-5.66,1.66,-19.31,43.21,337530000.0,23900000000.0,14507000000.0
sh688125,688125,sh,安达智能,117.18,-1.31,0.7,0.88,-81.04,5.36,-12.89,-3.58,14.36,-37.13,-13.23,66820000.0,9659000000.0,9633000000.0
sh600809,600809,sh,山西汾酒,116.56,-0.46,0.23,1.04,12.95,3.84,-3.29,-3.45,-2.62,-4.12,-29.42,321970000.0,142199000000.0,142199000000.0
